Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019]
Low & middle income,LMY,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,122.845931569665,126.327870105049
Low income,LIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.01820269646875,4.88252259716934
Low income,LIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,36.0165820186501,34.8986381763453
Low income,LIC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.08708300058929,1.12496445610253
Low income,LIC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,7.7181918549241,7.94888380209212
Low income,LIC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,47.9047451029356,48.2386397024031
Low income,LIC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,17.2493034726239,16.8271609220126
Lower middle income,LMC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.8180841563229,3.76174445347958
Lower middle income,LMC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,92.5377950354518,96.5570091238068
Lower middle income,LMC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.44420671096015,1.44618619133857
Lower middle income,LMC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,35.3155383960058,37.7897506438674
Lower middle income,LMC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,59.2504976931436,57.9228681962033
Lower middle income,LMC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,54.82611097674,55.9260342758516
Middle East & North Africa,MEA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.6962156076136,5.53503981178319
Middle East & North Africa,MEA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,508.915710161411,512.764763452545
Middle East & North Africa,MEA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.34872793205518,3.27525529108416
Middle East & North Africa,MEA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,294.95804658408,297.938358577563
Middle East & North Africa,MEA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,41.6301562930268,41.4389218096053
Middle East & North Africa,MEA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,211.512023450674,212.096669447183
Middle East & North Africa (excluding high income),MNA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.28141494379964,5.73207865952118
Middle East & North Africa (excluding high income),MNA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,273.383649809438,276.558269164621
Middle East & North Africa (excluding high income),MNA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.92132437022847,2.69263802963972
Middle East & North Africa (excluding high income),MNA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,126.881700583486,130.900199014924
Middle East & North Africa (excluding high income),MNA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,53.1708012244844,52.1918985897688
Middle East & North Africa (excluding high income),MNA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,145.360278836516,144.341011732613
Middle East & North Africa (IDA & IBRD countries),TMN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.28141494379964,5.73207865952118
Middle East & North Africa (IDA & IBRD countries),TMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,273.383649809438,276.558269164621
Middle East & North Africa (IDA & IBRD countries),TMN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.92132437022847,2.69263802963972
Middle East & North Africa (IDA & IBRD countries),TMN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,126.881700583486,130.900199014924
Middle East & North Africa (IDA & IBRD countries),TMN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,53.1708012244844,52.1918985897688
Middle East & North Africa (IDA & IBRD countries),TMN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,145.360278836516,144.341011732613
Middle income,MIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.25183018478903,5.32330673477835
Middle income,MIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,282.495169688303,292.472482622313
Middle income,MIC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.7483814146688,2.79311211043571
Middle income,MIC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,147.589369773837,153.242231968983
Middle income,MIC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,47.1579472437329,46.9400091637062
Middle income,MIC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,133.298890720152,137.364456384262
North America,NAC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,16.2311472889565,16.3207115432192
North America,NAC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,9955.47014877718,10317.5700187999
North America,NAC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,8.40337094256377,8.45591768319139
North America,NAC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,5153.72713080323,5346.03358009047
North America,NAC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,48.2327127159132,48.1918678528813
North America,NAC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,4801.74304005744,4971.53621246332
Not classified,INX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Not classified,INX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Not classified,INX,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Not classified,INX,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Not classified,INX,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Not classified,INX,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
OECD members,OED,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.3338358098891,12.5284269457253
OECD members,OED,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,4857.98591645413,4947.70916095018
OECD members,OED,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,7.62699192258557,7.73189898133703
OECD members,OED,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,3002.60656818307,3052.92126770945
OECD members,OED,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,38.1884374284018,38.3044434300941
OECD members,OED,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,1854.80295191746,1894.16102213894
Other small states,OSS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.57221985390317,4.71657608005015
Other small states,OSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,683.226056496236,674.910084916682
Other small states,OSS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.93009031704848,3.117184630442
Other small states,OSS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,434.571262424697,445.608755624365
Other small states,OSS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,33.2948692800584,31.416613689421
Other small states,OSS,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,231.892226677837,213.875884485737
Pacific island small states,PSS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.80860625178006,5.3234194454772
Pacific island small states,PSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,208.350462139026,227.334636331278
Pacific island small states,PSS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.06202069657461,3.27116153999651
Pacific island small states,PSS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,132.623757460189,139.664432310192
Pacific island small states,PSS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,18.137256555457,16.5994875521386
Pacific island small states,PSS,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,37.7855511069022,37.7348052073937
Post-demographic dividend,PST,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.756389716436,12.9564781742457
Post-demographic dividend,PST,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,5797.44842783796,5919.37785710729
Post-demographic dividend,PST,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,7.87722947161988,7.98364666008176
Post-demographic dividend,PST,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,3578.13635789821,3646.68839793964
Post-demographic dividend,PST,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,38.282752651116,38.4088823364552
Post-demographic dividend,PST,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,2219.04134724197,2272.41524401539
Pre-demographic dividend,PRE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.93358705288833,3.93943617792177
Pre-demographic dividend,PRE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,59.2791816432706,59.7542624513965
Pre-demographic dividend,PRE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.1122907353979,1.15782410633963
Pre-demographic dividend,PRE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,16.5045138268768,17.2650818362723
Pre-demographic dividend,PRE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,56.0297480439474,54.763004375702
Pre-demographic dividend,PRE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,33.2122524279904,32.7199291056144
Small states,SST,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.8030675812482,4.9648374412882
Small states,SST,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,643.890895077377,642.823485676637
Small states,SST,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.99263666370628,3.16825150304541
Small states,SST,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,399.007416375953,410.421841562171
Small states,SST,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,35.0920072844977,33.5653383951898
Small states,SST,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,228.957288028413,216.748377535288
South Asia,SAS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.03982101447829,3.0939902713817
South Asia,SAS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,58.0966675250107,60.5794522461187
South Asia,SAS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.902509916429949,0.978453620544402
South Asia,SAS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,17.2671454755825,19.2577380561902
South Asia,SAS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,68.4316459934294,66.1141375473453
South Asia,SAS,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,39.7503506810639,40.0455397890731
South Asia (IDA & IBRD),TSA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.03982101447829,3.0939902713817
South Asia (IDA & IBRD),TSA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,58.0966675250108,60.5794522461187
South Asia (IDA & IBRD),TSA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.902509916429949,0.978453620544402
South Asia (IDA & IBRD),TSA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,17.2671454755825,19.2577380561902
South Asia (IDA & IBRD),TSA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,68.4316459934295,66.1141375473453
South Asia (IDA & IBRD),TSA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,39.7503506810639,40.0455397890731
Sub-Saharan Africa,SSF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.03968590463733,4.97056175756633
Sub-Saharan Africa,SSF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,81.1609189655954,79.4282476174466
Sub-Saharan Africa,SSF,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.03445128333657,2.01653271799611
Sub-Saharan Africa,SSF,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,31.8669616299779,31.3893938382181
Sub-Saharan Africa,SSF,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,48.2801018522169,47.4448931568515
Sub-Saharan Africa,SSF,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,39.1822869008128,37.6804383225436
Sub-Saharan Africa (excluding high income),SSA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.03946749508177,4.97035345774302
Sub-Saharan Africa (excluding high income),SSA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,81.0918323036982,79.3602363401902
Sub-Saharan Africa (excluding high income),SSA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.03268497142417,2.01486563720119
Sub-Saharan Africa (excluding high income),SSA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,31.8134006409991,31.3375669544088
Sub-Saharan Africa (excluding high income),SSA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,48.3013826756048,47.464010020091
Sub-Saharan Africa (excluding high income),SSA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,39.1661316540697,37.6633273916691
Sub-Saharan Africa (IDA & IBRD countries),TSS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.03968590463733,4.97056175756633
Sub-Saharan Africa (IDA & IBRD countries),TSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,81.1609189655954,79.4282476174466
Sub-Saharan Africa (IDA & IBRD countries),TSS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.03445128333657,2.01653271799611
Sub-Saharan Africa (IDA & IBRD countries),TSS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,31.8669616299779,31.3893938382181
