,Lat,Long,Store_Name,Store_number,Gas_or_Diesel,No_Overnight_Parking,Phone_Number,Address,Country,Province_or_State
5733,-98.893525,29.130568,Walmart Supercenter,4103,Neither,0,(830) 663-5944,"175 IH 35 N; I-35 Exit 122 Devine, TX, 78016 ",USA,TX
5734,-98.0533887,26.1830452,Murphy: USA,7640,Gas/Diesel,0,(956) 464-1224,"2001 Murphy Ave, Donna, TX, 78537 ",USA,TX
5735,-98.041058,26.180222,Walmart Supercenter,2763,Neither,0,(956) 461-2906,"900 N Salinas Blvd, Donna, TX, 78537 ",USA,TX
5736,-101.9731772,35.840285,Murphy: USA,7036,Gas/Diesel,0,(806) 934-0326,"2001 S Dumas Ave, Dumas, TX, 79029 ",USA,TX
5737,-101.9716,35.8401,Walmart Supercenter,0812,Gas/Diesel,0,(806) 935-9075,"2003 S Dumas Ave, Dumas, TX, 79029 ",USA,TX
5738,-100.4827805,28.7013092,Murphy: USA,7650,Gas/Diesel,0,(830) 752-1724,"490 S Bibb, Eagle Pass, TX, 78852 ",USA,TX
5739,-100.481888,28.701362,Walmart Supercenter,0461,Gas/Diesel,0,(830) 773-9403,"496 S Bibb St, Eagle Pass, TX, 78852 ",USA,TX
5740,-98.7938455,32.4017226,Murphy: USA,7254,Gas/Diesel,0,(254) 629-8423,"1408 E Main St; I-20 Exit 343 Eastland, TX, 76448 ",USA,TX
5741,-98.792969,32.403773,Walmart Supercenter,0561,Gas/Diesel,0,(254) 629-3371,"1410 E Main St.; I-20 Exit 343 Eastland, TX, 76448 ",USA,TX
5742,-98.1807187,26.3040483,Murphy: USA,5727,Gas/Diesel,0,(956) 387-0881,"1720 W University Dr, Edinburg, TX, 78539 ",USA,TX
5743,-98.180642,26.302513,Walmart Supercenter,0429,Gas/Diesel,1,(956) 381-6674,"1724 W University Dr, Edinburg, TX, 78539 ",USA,TX
5744,-98.152276,26.272001,Walmart Supercenter,5809,Neither,0,(956) 252-2047,"2812 S Expressway 281 Edinburg, TX, 78542 ",USA,TX
5745,-98.203128,26.267481,Walmart Supercenter,3886,Gas/Diesel,0,(956) 618-2018,"4101 S McColl Rd, Edinburg, TX, 78539 ",USA,TX
5746,-98.2016011,26.2672853,Murphy: USA,7400,Gas/Diesel,0,(956) 631-5792,"4245 S McColl Rd, Edinburg, TX, 78539 ",USA,TX
5747,-96.650084,28.988477,Walmart,0474,Neither,0,(361) 782-5223,"1002 N Wells, Edna, TX, 77957 ",USA,TX
5748,-96.291286,29.216721,Walmart Supercenter,0344,Neither,0,(979) 543-7286,"3413 W Loop, El Campo, TX, 77437 ",USA,TX
5749,-106.586113,31.861973,Wm Nbrhd Mkt,4105,Neither,1,(915) 206-6139,"101 E Redd Rd; I-10 Exit 8 El Paso, TX, 79932 ",USA,TX
5750,-106.342529,31.751886,Murphy: USA,6909,Gas/Diesel,0,(915) 594-8840,"10655 Gateway Blvd W; I-10 Exit 28 El Paso, TX, 79935 ",USA,TX
5751,-106.340838,31.752363,Walmart Supercenter,0512,Gas/Diesel,0,(915) 594-0243,"10727 Gateway Blvd W; I-10 Exit 28 El Paso, TX, 79925 ",USA,TX
5752,-106.441455,31.928643,Wm Nbrhd Mkt,6587,Neither,0,(915) 730-6194,"10840 Martin Luther King Jr Blvd, El Paso, TX, 79934 ",USA,TX
5753,-106.558038,31.811976,wm Nbrhd Mkt,7229,Neither,0,(925) 352-2816,"1110 Sunland Park Dr, El Paso, TX, 79922 ",USA,TX
5754,-106.315274,31.745861,Sam's Club,8280,Gas,0,(915) 591-6688,"11360 Pellicano Dr, El Paso, TX, 79936 ",USA,TX
5755,-106.2848691,31.7826962,Murphy: USA,6879,Gas/Diesel,0,(915) 921-7990,"11701 Pebble Hill Blvd, El Paso, TX, 79936 ",USA,TX
5756,-106.26233,31.805982,Walmart Supercenter,3763,Neither,0,(915) 255-4031,"12236 Montana Ave: I-375 Exit 35 El Paso, TX, 79938 ",USA,TX
5757,-106.2602768,31.8052769,Murphy: USA,7516,Gas/Diesel,0,(915) 855-6865,"12801 Tierra Este Rd, El Paso, TX, 79938 ",USA,TX
5758,-106.288723,31.742829,Wm Nbrhd Mkt,3661,Gas/Diesel,0,(915) 855-6840,"1551 N Zaragosa Rd; I-10 Exit 32 El Paso, TX, 79936 ",USA,TX
5759,-106.2883513,31.7421567,Murphy: USA,7218,Gas/Diesel,0,(915) 921-6187,"1561 N Zaragoza Rd; I-10 Exit 32 El Paso, TX, 79936 ",USA,TX
5760,-106.2725677,31.7568531,Murphy: USA,5776,Gas/Diesel,0,(915) 849-1279,"1820 N Zaragoza Rd, El Paso, TX, 79936 ",USA,TX
5761,-106.270724,31.75689,Walmart Supercenter,2612,Gas/Diesel,0,(915) 855-6405,"1850 N Zaragosa Rd, El Paso, TX, 79925 ",USA,TX
5762,-106.283601,31.783238,Wm Nbrhd Mkt,5108,Gas/Diesel,1,(915) 849-7796,"3000 Saul Kleinfeld Dr, El Paso, TX, 79936 ",USA,TX
5763,-106.226515,31.799857,Wm Nbrhd Mkt,6813,Neither,1,(915) 342-9866,"3590 N zaragoza Rd, El Paso, TX, 79938 ",USA,TX
5764,-106.438281,31.897012,Walmart Supercenter,0500,Gas/Diesel,0,(915) 757-0151,"4530 Woodrow Bean Trans Mtn Dr, El Paso, TX, 79924 ",USA,TX
5765,-106.4377518,31.8994732,Murphy: USA,6553,Gas/Diesel,0,(915) 759-8200,"4540 Woodrow Bean Trans Mtn Dr, El Paso, TX, 79924 ",USA,TX
5766,-106.432189,31.869169,Wm Nbrhd Mkt,5962,Neither,1,(915) 245-3573,"4716 Honda Pass Dr, El Paso, TX, 79904 ",USA,TX
5767,-106.446184,31.829084,Walmart Supercenter,5947,Neither,1,(915) 245-3510,"5631 Dyer St, El Paso, TX, 79904 ",USA,TX
5768,-106.386825,31.777612,Sam's Club,6502,Gas,0,(915) 771-0004,"7001 Gateway Blvd W; I-10 Exit 25 El Paso, TX, 79925 ",USA,TX
5769,-106.385038,31.776558,Walmart Supercenter,2201,Neither,1,(915) 779-6664,"7101 Gateway Blvd W; I-10 Exit 25 El Paso, TX, 79925 ",USA,TX
5770,-106.565327,31.837427,Walmart Supercenter,1015,Neither,1,(915) 833-1335,"7555 N Mesa St; I-10 Exit 13B, El Paso, TX, 79912 ",USA,TX
5771,-106.57695,31.88269,Walmart Supercenter,5717,Gas,0,(915) 259-1945,"7831 Paseo Del Norte Blvd; I-10 Exit 8/9 El Paso, TX, 79912 ",USA,TX
5772,-106.575302,31.842486,Sam's Club,8153,Gas,0,(915) 585-2433,"7970 N Mesa; I-10 Exit 11 El Paso, TX, 79932 ",USA,TX
5773,-106.345358,31.728455,Wm Nbrhd Mkt,4415,Neither,1,(915) 629-0048,"8115 N Loop, El Paso, TX, 79907 ",USA,TX
5774,-106.3139343,31.6824169,Murphy: USA,6704,Gas/Diesel,0,(915) 790-1686,"9431 Alameda ave, El Paso, TX, 79910 ",USA,TX
5775,-106.312154,31.682604,Walmart Supercenter,0964,Gas/Diesel,0,(915) 860-7171,"9441 Alameda Ave, El Paso, TX, 79907 ",USA,TX
5776,-106.439434,31.88198,Sam's Club,6246,Gas/Diesel,0,(915) 730-6085,"9498 Gateway N, El Paso, TX, 79924 ",USA,TX
5777,-106.559042,31.860492,Wm Nbrhd Mkt,4366,Neither,0,(915) 875-0124,"951 N Resler, El Paso, TX, 79912 ",USA,TX
5778,-97.388815,30.349688,Walmart Supercenter,3170,Neither,0,(512) 285-3397,"1320 W Hwy 290 Elgin, TX, 78621 ",USA,TX
5779,-97.992549,26.287289,Walmart Supercenter,5808,Neither,0,(956) 262-9407,"411 S Broadway St, Elsa, TX, 78543 ",USA,TX
5780,-97.9932952,26.2971202,Murphy: USA,7655,Gas/Diesel,0,(956) 262-9618,"431 S Broadway St, Elsa, TX, 78543 ",USA,TX
5781,-96.6223888,32.3311812,Murphy: USA,7010,Gas/Diesel,0,(972) 875-1729,"609 East Knox Street, Ennis, TX, 75119 ",USA,TX
5782,-96.620236,32.33258,Walmart Supercenter,0286,Gas/Diesel,0,(972) 875-9671,"700 E Ennis AvE ; I-45 Exit 251 Ennis, TX, 75119 ",USA,TX
5783,-96.880328,32.923495,Wm Nbrhd Mkt,5624,Neither,1,(972) 656-2282,"13100 Josey Ln, Farmers Branch, TX, 75234 ",USA,TX
5784,-98.179168,29.163236,Walmart Supercenter,0465,Gas/Diesel,0,(830) 393-4417,"305 10th St, Floresville, TX, 78114 ",USA,TX
5785,-98.1783905,29.1638088,Murphy: USA,7493,Gas/Diesel,0,(830) 393-3407,"305 10th St, Floresville, TX, 78114 ",USA,TX
5786,-97.071961,33.015496,Wm Nbrhd Mkt,5963,Neither,1,(972) 538-0355,"2800 Flower Mound Rd, Flower Mound, TX, 75022 ",USA,TX
5787,-96.4477921,32.7434883,Murphy: USA,7216,Gas/Diesel,0,(972) 552-9890,"802 E Hwy 80 Forney, TX, 75126 ",USA,TX
5788,-96.446318,32.744279,Walmart Supercenter,5191,Gas/Diesel,0,(972) 564-1867,"802 E Hwy 80 Forney, TX, 75126 ",USA,TX
5789,-102.907455,30.895688,Walmart Supercenter,0897,Neither,0,(432) 336-3389,"2610 W Dickinson Blvd; I-10 Exit 257 Fort Stockton, TX, 79735 ",USA,TX
5790,-97.38279,32.783115,Walmart Supercenter,4165,Neither,0,(817) 569-6238,"2245 Jacksboro Hwy, Fort Worth, TX, 76114 ",USA,TX
5791,-97.41514,32.96789,Walmart Supercenter,5764,Neither,1,(817) 302-1724,"2401 Avondale Haslet Rd, Fort Worth, TX, 76052 ",USA,TX
5792,-97.283818,32.711799,Walmart Supercenter,3044,Neither,0,(817) 900-1909,"2900 Renaissance Square, Fort Worth, TX, 76105 ",USA,TX
5793,-97.290867,32.774814,Walmart Supercenter,5312,Gas/Diesel,0,(817) 759-2047,"3851 Airport Freeway, Fort Worth, TX, 76111 ",USA,TX
5794,-97.28965,32.7762451,Murphy: USA,7097,Gas/Diesel,0,(817) 222-0543,"3877 Maurice Avenue, Fort Worth, TX, 76111 ",USA,TX
5795,-97.414435,32.687618,Sam's Club,4742,Gas,0,(817) 989-1992,"4400 Bryant Irvin Rd; I-20 Exit 431 Fort Worth, TX, 76132 ",USA,TX
5796,-97.288395,32.914804,Wm Nbrhd Mkt,3043,Neither,1,(817) 898-6071,"4536 Heritage Trace Pkwy, Fort Worth, TX, 76244 ",USA,TX
5797,-97.2706968,32.8742158,Murphy: USA,6522,Gas/Diesel,0,(817) 605-9394,"5351 Basswood Blvd, Fort Worth, TX, 76137 ",USA,TX
5798,-97.404791,32.664137,Walmart Supercenter,0590,Neither,0,(817) 263-4065,"6300 Oakmont Blvd, Fort Worth, TX, 76132 ",USA,TX
5799,-97.4274599,32.7022266,Murphy: USA,7236,Gas/Diesel,0,(817) 731-1349,"6740 West Vickery Blvd, Fort Worth, TX, 76116 ",USA,TX
5800,-97.428004,32.70279,Wm Nbrhd Mkt,3419,Gas/Diesel,1,(817) 732-2130,"6756 W Vickery Blvd, Fort Worth, TX, 76116 ",USA,TX
5801,-97.332359,32.704443,Wm Nbrhd Mkt,3135,Neither,1,(817) 840-0262,"717 W Berry St, Fort Worth, TX, 76110 ",USA,TX
5802,-97.3695892,32.6365755,Murphy: USA,6627,Gas/Diesel,0,(817) 423-3163,"7401 McCart Avenue, Fort Worth, TX, 76133 ",USA,TX
5803,-97.269162,32.874737,Wm Nbrhd Mkt,2979,Gas/Diesel,1,(817) 605-0416,"7401 Park Vista Blvd, Fort Worth, TX, 76137 ",USA,TX
5804,-97.367778,32.63652,Walmart Supercenter,2978,Gas/Diesel,1,(817) 361-6032,"7451 Mccart Ave, Fort Worth, TX, 76133 ",USA,TX
5805,-97.40758,32.630683,Wm Nbrhd Mkt,7251,Gas/Diesel,0,(682) 312-1994,"7800 Summer Creek Dr, Fort Worth, TX, 76123 ",USA,TX
5806,-97.171447,32.763412,Sam's Club,6244,Gas,0,(817) 459-4581,"8351 Anderson Blvd; I-30 Exit 24 Fort Worth, TX, 76120 ",USA,TX
5807,-97.16908,32.763684,Walmart Supercenter,1455,Neither,0,(817) 276-9021,"8401 Anderson St; I-30 Exit 24 Fort Worth, TX, 76120 ",USA,TX
5808,-97.28755,32.89382,Walmart Supercenter,2980,Gas/Diesel,1,(817) 514-9793,"8520 N Beach St, Fort Worth, TX, 76248 ",USA,TX
5809,-97.483315,32.765024,Walmart Supercenter,3773,Gas/Diesel,0,(817) 367-0042,"9500 Clifford St; I-820 Exit 5 Fort Worth, TX, 76108 ",USA,TX
5810,-97.4816895,32.7643356,Murphy: USA,7333,Gas/Diesel,0,(817) 246-1035,"9504 Clifford St, Fort Worth, TX, 76108 ",USA,TX
5811,-98.851376,30.255989,Walmart Supercenter,1154,Gas,1,(830) 997-2633,"1435 E Main St, Fredericksburg, TX, 78624 ",USA,TX
5812,-95.158314,29.552117,Walmart Supercenter,1062,Neither,1,(281) 480-6134,"150 W El Dorado Blvd, Friendswood, TX, 77546 ",USA,TX
5813,-95.156245,29.550446,Sam's Club,4702,Gas,0,(281) 286-4471,"155 W El Dorado Blvd, Friendswood, TX, 77546 ",USA,TX
5814,-96.885025,33.179725,Walmart Supercenter,3777,Neither,1,(469) 362-8542,"12220 Fm-423 Frisco, TX, 75034 ",USA,TX
5815,-96.735142,33.127517,Walmart Supercenter,020,Gas/Diesel,0,(469) 675-1684,"16066 Hwy 121 Frisco, TX, 75035 ",USA,TX
5816,-96.736314,33.127459,Walmart Supercenter,0202,Gas,0,(469) 675-1684,"16066 Hwy 121 Frisco, TX, 75035 ",USA,TX
5817,-96.886839,33.143145,Walmart Supercenter,2463,Gas/Diesel,0,(972) 987-8764,"355 Stonebrook Pkwy, Frisco, TX, 75034 ",USA,TX
5818,-96.80639,33.147183,Walmart Supercenter,5866,Neither,1,(469) 237-3768,"8555 Preston Rd, Frisco, TX, 75034 ",USA,TX
5819,-97.13414,33.64291,Murphy: USA,6693,Gas/Diesel,0,(940) 668-2880,"1525 N Grand Avenue, Gainesville, TX, 76240 ",USA,TX
5820,-97.135682,33.644639,Walmart Supercenter,0185,Gas/Diesel,0,(940) 668-6898,"1800 Lawrence St; I-35 Exit 498A, Gainesville, TX, 76240 ",USA,TX
5821,-94.83232,29.26402,Walmart Supercenter,0504,Gas/Diesel,1,(409) 744-8677,"6702 Seawall Blvd; I-45 Exit 1A, Galveston, TX, 77551 ",USA,TX
5822,-94.8335876,29.2631741,Murphy: USA,6653,Gas/Diesel,0,(409) 744-3151,"6810 Seawall Blvd; I-45 Exit 1A, Galveston, TX, 77551 ",USA,TX
5823,-96.631759,32.931274,Wm Nbrhd Mkt,2433,Neither,0,(469) 304-3399,"101 W Buckingham Rd, Garland, TX, 75040 ",USA,TX
5824,-96.652141,32.862091,Walmart Supercenter,1800,Neither,1,(972) 279-8700,"1801 MarketPL Dr; I-635 Exit 11 Garland, TX, 75041 ",USA,TX
5825,-96.649248,32.895642,Wm Nbrhd Mkt,4046,Neither,1,(972) 535-1192,"1855 S Garland Ave; I-635 Exit 12 Garland, TX, 75040 ",USA,TX
5826,-96.606557,32.865111,Wm Nbrhd Mkt,2975,Neither,1,(972) 926-6215,"3959 Broadway Blvd, Garland, TX, 75043 ",USA,TX
5827,-96.64501,32.961697,Sam's Club,4783,Gas,0,(972) 469-3956,"5150 N Garland Ave, Garland, TX, 75044 ",USA,TX
5828,-96.5980552,32.8394898,Murphy: USA,7622,Gas/Diesel,0,(972) 240-5090,"525 W I-30 Exit 59 Garland, TX, 75043 ",USA,TX
5829,-96.643383,32.962845,Walmart Supercenter,1055,Neither,0,(972) 496-2711,"5302 N Garland AvE, Garland, TX, 75044 ",USA,TX
5830,-96.59698,32.84168,Walmart Supercenter,3224,Gas/Diesel,0,(972) 303-5865,"555 W I-30 Exit 59 Garland, TX, 75043 ",USA,TX
5831,-97.7152176,31.4255562,Murphy: USA,7223,Gas/Diesel,0,(254) 865-1326,"2801 S Hwy 36 Gatesville, TX, 76528 ",USA,TX
5832,-97.714075,31.425336,Walmart Supercenter,0476,Gas/Diesel,0,(254) 865-8991,"2805 S Hwy 36 Gatesville, TX, 76528 ",USA,TX
5833,-97.690651,30.644758,Walmart Supercenter,1303,Gas/Diesel,0,(512) 863-4855,"620 S I- 35; I-35 Exit 261 Georgetown, TX, 78626 ",USA,TX
5834,-97.6906967,30.5923901,Murphy: USA,6951,Gas/Diesel,0,(512) 868-3671,"622 S I- 35; I-35 Exit 261 Georgetown, TX, 78626 ",USA,TX
5835,-96.915285,30.178184,Walmart,0473,Neither,0,(979) 542-0589,"2374 E Austin St, Giddings, TX, 78942 ",USA,TX
5836,-94.939517,32.746855,Walmart Supercenter,0146,Neither,0,(903) 797-6501,"1102 Hwy 271 N, Gilmer, TX, 75644 ",USA,TX
5837,-97.443542,29.521607,Walmart Supercenter,0290,Gas/Diesel,0,(830) 672-7573,"1114 E Sarah Dewitt Dr, Gonzales, TX, 78629 ",USA,TX
5838,-98.5816037,33.0858066,Murphy: USA,7258,Gas/Diesel,0,(940) 549-2169,"2100 Wal Mart Drive, Graham, TX, 76450 ",USA,TX
5839,-98.581658,33.082089,Walmart Supercenter,0353,Gas/Diesel,0,(940) 549-7714,"2121 Hwy 16 S, Graham, TX, 76450 ",USA,TX
5840,-97.780423,32.433398,Walmart Supercenter,0371,Gas/Diesel,0,(817) 573-3791,"735 Hwy 377 E, Granbury, TX, 76048 ",USA,TX
5841,-97.7798659,32.4343389,Murphy: USA,5656,Gas/Diesel,0,(817) 573-5045,"801 Hwy 377 E, Granbury, TX, 76048 ",USA,TX
5842,-97.036071,32.67464,Walmart Supercenter,0896,Gas,1,(972) 660-4200,"2225 W Interstate 20; I-20 Exit 454 Grand Prairie, TX, 75052 ",USA,TX
5843,-97.040134,32.673984,Sam's Club,8269,Neither,0,(972) 660-3405,"2325 W Interstate 20; I-20 Exit 454 Grand Prairie, TX, 75051 ",USA,TX
5844,-97.021907,32.705969,Walmart Supercenter,4503,Gas/Diesel,0,(469) 805-6332,"2650 S Hwy 161 Grand Prairie, TX, 75052 ",USA,TX
5845,-97.100244,32.930967,Walmart Supercenter,0266,Neither,0,(817) 421-4770,"1601 W Hwy 114 Grapevine, TX, 76051 ",USA,TX
5846,-97.096839,32.932197,Sam's Club,4795,Gas,0,(817) 416-5434,"1701 W Hwy 114 Grapevine, TX, 76051 ",USA,TX
5847,-96.108368,33.12326,Wm Nbrhd Mkt,4453,Gas/Diesel,0,(903) 259-5293,"4715 Wesley St, Greenville, TX, 75401 ",USA,TX
5848,-96.107452,33.093896,Walmart Supercenter,0427,Neither,1,(903) 455-1792,"7401 Interstate 30; I-30 Exit 89 Greenville, TX, 75402 ",USA,TX
5849,-96.1098976,33.0932944,Murphy: USA,7574,Gas/Diesel,0,(903) 450-1157,"7701 Wesley St, Greenville, TX, 75402 ",USA,TX
5850,-96.1338526,32.3309056,Murphy: USA,5657,Gas/Diesel,0,(903) 887-3234,"1190 West Main, Gun Barrel City, TX, 75156 ",USA,TX
5851,-96.135299,32.332089,Walmart Supercenter,0516,Gas/Diesel,0,(903) 887-4180,"1200 W Main, Gun Barrel City, TX, 75156 ",USA,TX
5852,-96.938558,29.45855,Walmart,1067,Neither,0,(361) 798-4377,"1506 N Texana, Hallettsville, TX, 77964 ",USA,TX
5853,-97.673851,31.0698223,Murphy: USA,7210,Gas/Diesel,0,(254) 690-0083,"2010 Heights Dr, Harker Heights, TX, 76548 ",USA,TX
5854,-97.673211,31.069718,Walmart Supercenter,3319,Gas/Diesel,0,(254) 699-1021,"2020 Heights Dr, Harker Heights, TX, 76548 ",USA,TX
5855,-97.682844,31.07289,Sam's Club,6245,Gas/Diesel,0,(254) 415-4885,"600 W Central Texas Expwy, Harker Heights, TX, 76548 ",USA,TX
5856,-97.655979,31.056221,Wm Nbrhd Mkt,6459,Neither,1,(254) 892-6990,"960 E FM 2410 Harker Heights, TX, 76548 ",USA,TX
5857,-97.715996,26.180627,Walmart Supercenter,0595,Gas/Diesel,0,(956) 428-0734,"1801 W Lincoln Ave, Harlingen, TX, 78552 ",USA,TX
5858,-97.7162453,26.1816209,Murphy: USA,6744,Gas/Diesel,0,(956) 425-8144,"1805 W Lincoln, Harlingen, TX, 78552 ",USA,TX
5859,-97.721541,26.193599,Sam's Club,6269,Gas/Diesel,0,(956) 507-7305,"621 N Expressway 77 Harlingen, TX, 78550 ",USA,TX
5860,-98.681099,29.558686,Walmart Supercenter,3057,Neither,0,(210) 507-4979,"12550 Leslie Rd, Helotes, TX, 78023 ",USA,TX
5861,-96.060273,30.093567,Walmart,0951,Neither,0,(979) 826-3344,"625 Hwy 290 E, Hempstead, TX, 77445 ",USA,TX
5862,-94.8029938,32.1324005,Murphy: USA,6613,Gas/Diesel,0,(903) 655-2441,"2121 Hwy 79 S, Henderson, TX, 75654 ",USA,TX
5863,-94.802251,32.131774,Walmart Supercenter,0165,Gas/Diesel,0,(903) 657-5707,"2121 Hwy 79 S, Henderson, TX, 75654 ",USA,TX
5864,-102.407426,34.838706,Walmart Supercenter,3384,Gas/Diesel,0,(806) 364-5712,"300 W 15th St, Hereford, TX, 79045 ",USA,TX
5865,-102.4054353,34.8377504,Murphy: USA,7175,Gas/Diesel,0,(806) 363-2799,"625 N 25 Mile Avenue, Hereford, TX, 79045 ",USA,TX
5866,-97.174429,31.460346,Walmart Supercenter,7156,Gas/Diesel,0,(254) 340-6614,"733 Sun Valley Blvd; I-35 Exit 328 Hewitt, TX, 76643 ",USA,TX
5867,-97.045198,33.127946,Walmart Supercenter,3286,Gas/Diesel,1,(940) 321-5363,"1035 Hickory Creek Blvd, Hickory Creek, TX, 75065 ",USA,TX
5868,-97.045013,33.129283,Murphy: USA,6721,Gas/Diesel,0,(940) 497-0360,"4200 FM 2181 Hickory Creek, TX, 75065 ",USA,TX
5869,-98.223777,26.090873,Walmart Supercenter,3567,Neither,0,(956) 904-4826,"3000 S Jackson Rd, Hidalgo, TX, 78557 ",USA,TX
5870,-97.0797443,33.0748436,Murphy: USA,7584,Gas/Diesel,0,(972) 966-2455,"100 Marketplace Ln, Highland Village, TX, 75077 ",USA,TX
5871,-97.0782,33.0757,Walmart Supercenter,4240,Neither,1,(972) 317-4951,"3060 Justin Rd, Highland Village, TX, 75077 ",USA,TX
5872,-97.0951007,32.0053357,Murphy: USA,6614,Gas/Diesel,0,(254) 580-0890,"316 I-35 Hwy SE, Hillsboro, TX, 76645 ",USA,TX
5873,-97.098897,32.004099,Walmart Supercenter,0211,Gas/Diesel,0,(254) 582-2523,"401 Coke St; I-35 Exit 368A, Hillsboro, TX, 76645 ",USA,TX
5874,-99.126881,29.344756,Walmart Supercenter,0443,Gas/Diesel,0,(830) 426-4356,"109 22nd St, Hondo, TX, 78861 ",USA,TX
5875,-99.1310737,29.3440171,Murphy: USA,7357,Gas/Diesel,0,(830) 426-8438,"111 22nd St, Hondo, TX, 78861 ",USA,TX
5876,-106.201424,31.68188,Walmart Supercenter,3136,Neither,0,(915) 206-6199,"13900 Horizon Blvd, Horizon City, TX, 79928 ",USA,TX
5877,-106.195167,31.6758271,Murphy: USA,7644,Gas/Diesel,0,(915) 852-1596,"165 S Darrington Rd, Horizon City, TX, 79928 ",USA,TX
5878,-95.414492,29.917781,Walmart Supercenter,1279,Neither,0,(281) 999-9920,"10411 N Freeway 45; I-45 Exit 59 Houston, TX, 77037 ",USA,TX
5879,-95.561492,29.786498,Sam's Club,4712,Gas,0,(713) 648-5146,"10488 Old Katy Rd; I-10 Exit 756 Houston, TX, 77043 ",USA,TX
5880,-95.564876,29.792761,Walmart Supercenter,1409,Neither,1,(713) 984-2773,"10750 Westview Dr; I-10 Exit 756 Houston, TX, 77043 ",USA,TX
5881,-95.4680036,29.7882888,Murphy: USA,7529,Gas/Diesel,0,(713) 263-7186,"1104 Silber Road, Houston, TX, 77055 ",USA,TX
5882,-95.39941,29.772991,Walmart Supercenter,5959,Neither,1,(713) 860-0700,"111 Yale St, Houston, TX, 77007 ",USA,TX
5883,-95.219498,29.615846,Sam's Club,8244,Gas,0,(713) 941-8484,"11101 Fuqua St; I-45 Exit 33 Houston, TX, 77089 ",USA,TX
5884,-95.46639,29.788713,Walmart Supercenter,3640,Neither,0,(713) 797-2245,"1118 Silber Rd, Houston, TX, 77055 ",USA,TX
5885,-95.529347,29.656775,Wm Nbrhd Mkt,3542,Gas/Diesel,1,(713) 771-4740,"11242 S Gessner Rd, Houston, TX, 77071 ",USA,TX
5886,-95.5855011,29.6887882,Murphy: USA,6765,Gas/Diesel,0,(832) 351-3232,"11725 Beechnut St, Houston, TX, 77072 ",USA,TX
5887,-95.585904,29.68814,Wm Nbrhd Mkt,3509,Gas/Diesel,1,(832) 328-1638,"11755 Beechnut St, Houston, TX, 77072 ",USA,TX
5888,-95.595858,29.901935,Sam's Club,8274,Gas,0,(281) 955-2071,"12205 W Rd, Houston, TX, 77065 ",USA,TX
5889,-95.602595,29.921137,Walmart Supercenter,3297,Gas/Diesel,1,(832) 912-7320,"12353 Fm 1960 W, Houston, TX, 77065 ",USA,TX
5890,-95.6040285,29.9221551,Murphy: USA,6706,Gas/Diesel,0,(832) 912-7370,"12411 FM 1960 W, Houston, TX, 77065 ",USA,TX
5891,-95.486893,29.913875,Walmart Supercenter,4416,Gas/Diesel,1,(281) 668-2952,"13003 Tomball Pkwy, Houston, TX, 77086 ",USA,TX
5892,-95.510918,29.853864,Walmart Supercenter,2257,Neither,1,(713) 690-0666,"13484 Northwest Fwy, Houston, TX, 77040 ",USA,TX
5893,-95.182624,29.769014,Sam's Club,8281,Gas,0,(713) 450-2592,"13600 E Freeway; I-10 Exit 780 Houston, TX, 77015 ",USA,TX
5894,-95.176763,29.769216,Walmart Supercenter,1137,Gas/Diesel,1,(713) 453-5018,"13750; I-10 E; I-10 Exit 780 Houston, TX, 77015 ",USA,TX
5895,-95.651093,29.878879,Walmart Supercenter,1040,Gas/Diesel,0,(281) 855-1604,"15955 Fm 529 Rd, Houston, TX, 77095 ",USA,TX
5896,-95.314498,29.715574,Walmart Supercenter,5612,Neither,0,(713) 300-3653,"2391 S Wayside Dr, Houston, TX, 77023 ",USA,TX
5897,-95.59016,29.733146,Walmart Supercenter,3296,Neither,1,(281) 558-5670,"2700 S Kirkwood Dr, Houston, TX, 77077 ",USA,TX
5898,-95.513111,29.735405,Walmart Supercenter,2066,Neither,1,(713) 977-2099,"2727 Dunvale Rd, Houston, TX, 77063 ",USA,TX
5899,-95.5451882,29.8214851,Murphy: USA,6737,Gas/Diesel,0,(713) 895-8598,"2744 Gessner Drive, Houston, TX, 77080 ",USA,TX
5900,-95.422756,29.9992,Sam's Club,8245,Gas/Diesel,0,(281) 821-8777,"325 E Richey Rd; I-45 Exit 64 Houston, TX, 77073 ",USA,TX
5901,-95.483818,29.997666,Walmart Supercenter,1103,Gas/Diesel,0,(281) 440-4482,"3450 Fm 1960 W, Houston, TX, 77068 ",USA,TX
5902,-95.6442375,29.7211611,Murphy: USA,6950,Gas/Diesel,0,(281) 679-6820,"3454 State Hwy 6 South, Houston, TX, 77082 ",USA,TX
5903,-95.4823628,29.9967843,Murphy: USA,6856,Gas/Diesel,0,(281) 397-0023,"3500 FM 1960 W, Houston, TX, 77068 ",USA,TX
5904,-95.646169,29.721275,Walmart Supercenter,0772,Gas/Diesel,1,(281) 561-0866,"3506 S Hwy 6 S, Houston, TX, 77083 ",USA,TX
5905,-95.37909,29.8305,Walmart Supercenter,4526,Neither,1,(713) 300-0511,"4412 N Fwy: I-45 Exit 52 Houston, TX, 77022 ",USA,TX
5906,-95.377609,29.828634,Murphy: USA,7589,Gas/Diesel,0,(713) 742-0442,"45 E Crosstimbers, Houston, TX, 77022 ",USA,TX
